Date;Récépissé;Remettant;Code agence entrée;Agence gestion;Agence sortie;Code produit;Destinataire;Pays;CP;Ville;N. UM;N. Palette;Poids;C.R.;Encaissement;Date encaissement;Solde;Paiement;Chèque paiement
24/12/2020;618807;4183 - MOVISIA;1;1;15;ECC;See Well Optik;MA;40000;MARRAKECH;1;0;3;450;450;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
24/12/2020;632994;4183 - MOVISIA;1;1;57;ECR;Rajaa  Optic;MA;26000;SETTAT;1;0;3;120;120;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
24/12/2020;638487;4183 - MOVISIA;1;1;1-299;ECR;Optic Dar'b;MA;20000;CASABLANCA;1;0;3;255;255;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
24/12/2020;638675;4183 - MOVISIA;1;1;21;ECR;Nadarka Optique;MA;60000;OUJDA;1;0;3;110.02;110.02;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
24/12/2020;635210;4183 - MOVISIA;1;1;1-299;ECR;Dani Optic;MA;26402;HAD SOUALEM;1;0;3;60;60;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
24/12/2020;569597;4183 - MOVISIA;1;1;1-299;ECR;Adam Opt;MA;28800;MOHAMMEDIA;1;0;3;384;384;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;616431;4183 - MOVISIA;1;1;2;ECR;Zyad Opt;MA;80000;AGADIR;1;0;3;600;600;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;439143;4183 - MOVISIA;1;1;13;ECR;Souda Oasis;MA;30000;FES;1;0;3;5 343.60;5343.6;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;617886;4183 - MOVISIA;1;1;114;ECR;SETOUANI VISION;MA;14200;SIDI SLIMANE;1;0;3;180;180;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;463483;4183 - MOVISIA;1;1;114;ECR;Sante Optic;MA;14000;KENITRA;1;0;3;480.6;480.6;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;590200;4183 - MOVISIA;1;1;27;ECR;Optishop;MA;90000;TANGER;1;0;3;1 893.60;1893.6;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;612322;4183 - MOVISIA;1;1;114;ECR;Optique Noor;MA;14000;KENITRA;1;0;3;60;60;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;590161;4183 - MOVISIA;1;1;78;ECR;Optique Falora;MA;24000;EL JADIDA;1;0;3;96;96;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;616629;4183 - MOVISIA;1;1;50;ECR;Optical Touch;MA;25000;KHOURIBGA;1;0;3;431;431;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;610604;4183 - MOVISIA;1;1;78;ECR;Neva Optic;MA;24350;SIDI BENNOUR;1;0;3;228;228;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;590361;4183 - MOVISIA;1;1;21;ECR;Nadarka Optique;MA;60000;OUJDA;1;0;3;110;110;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;616234;4183 - MOVISIA;1;1;78;ECR;Lux Optic Ejd;MA;24000;EL JADIDA;1;0;3;90;90;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;606902;4183 - MOVISIA;1;1;4;ECR;Lunette Optic Beni Mellal;MA;23000;BENI MELLAL;1;0;3;480;480;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;418279;4183 - MOVISIA;1;1;4;ECR;Ezzahra Optique;MA;23200;FQUIH BEN SALAH;1;0;3;1 339.80;1339.8;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;616496;4183 - MOVISIA;1;1;21;ECR;Espace Orthoptical Ojd;MA;60000;OUJDA;1;0;3;324;324;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;616697;4183 - MOVISIA;1;1;1-299;ECR;ENNAJAH OPTIQUE;MA;28800;MOHAMMEDIA;1;0;3;90;90;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;617955;4183 - MOVISIA;1;1;10;ECR;Claire Optique Errachidia;MA;52000;ERRACHIDIA;1;0;3;1 110.02;1110.02;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;467939;4183 - MOVISIA;1;1;78;ECR;Benchekchou optique;MA;24000;EL JADIDA;1;0;3;408;408;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
23/12/2020;617491;4183 - MOVISIA;1;1;1-299;ECR;Asmae Al Rhouli;MA;28800;MOHAMMEDIA;1;0;3;475.2;475.2;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;587387;4183 - MOVISIA;1;1;114;ECR;SETOUANI VISION;MA;14200;SIDI SLIMANE;1;0;3;260;260;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;582914;4183 - MOVISIA;1;1;57;ECR;Rajaa  Optic;MA;26000;SETTAT;1;0;3;210;210;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;586525;4183 - MOVISIA;1;1;1-299;ECR;Optic Dar'b;MA;20000;CASABLANCA;1;0;3;90;90;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;583157;4183 - MOVISIA;1;1;23;ECR;Opti Aboulaainane;MA;46300;YOUSSOUFIA;1;0;3;48;48;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;589386;4183 - MOVISIA;1;1;78;ECR;Neva Optic;MA;24350;SIDI BENNOUR;1;0;3;96;96;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;569283;4183 - MOVISIA;1;1;21;ECR;Nadarka Optique;MA;60000;OUJDA;1;0;3;110;110;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;568067;4183 - MOVISIA;1;1;48;ECR;Massine Optique;MA;54000;KHENIFRA;1;0;3;705.06;705.06;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;263874;4183 - MOVISIA;1;1;78;ECR;Lux Optic Ejd;MA;24000;EL JADIDA;1;0;3;468;468;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;587788;4183 - MOVISIA;1;1;15;ECR;Khallati Optic;MA;40000;MARRAKECH;1;0;3;300;300;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;588744;4183 - MOVISIA;1;1;13;ECR;Fajr Optic;MA;30000;FES;1;0;3;1 108.80;1108.8;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;580753;4183 - MOVISIA;1;1;2;ECR;Eyes Optic;MA;80000;AGADIR;1;0;3;220;220;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;587846;4183 - MOVISIA;1;1;1-299;ECR;ENNAJAH OPTIQUE;MA;28800;MOHAMMEDIA;1;0;3;140;140;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;569289;4183 - MOVISIA;1;1;15;ECR;Dar Essada;MA;40000;MARRAKECH;1;0;3;480;480;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;580459;4183 - MOVISIA;1;1;2;ECR;CLAIROV;MA;80000;AGADIR;1;0;3;90;90;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
22/12/2020;509835;4183 - MOVISIA;1;1;10;ECR;Claire Optique Errachidia;MA;52000;ERRACHIDIA;1;0;3;206;206;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;567821;4183 - MOVISIA;1;1;2;ECR;Sud Optical;MA;80000;AGADIR;1;0;3;300;300;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;567927;4183 - MOVISIA;1;1;114;ECR;SETOUANI VISION;MA;14200;SIDI SLIMANE;1;0;3;240;240;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;445866;4183 - MOVISIA;1;1;78;ECR;Optikos I;MA;24000;EL JADIDA;1;0;3;576;576;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;567655;4183 - MOVISIA;1;1;1-299;ECR;Optic Dar'b;MA;20000;CASABLANCA;1;0;3;1 362.00;1362;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;569010;4183 - MOVISIA;1;1;78;ECR;Neva Optic;MA;24350;SIDI BENNOUR;1;0;3;228;228;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;562391;4183 - MOVISIA;1;1;72;ECR;Najem Optique;MA;70000;LAAYOUNE;1;0;3;396;396;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;568989;4183 - MOVISIA;1;1;78;ECR;Lux Optic Ejd;MA;24000;EL JADIDA;1;0;3;180;180;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
21/12/2020;563247;4183 - MOVISIA;1;1;15;ECR;Audioptic 2000 Creation;MA;40000;MARRAKECH;1;0;3;480;480;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;506031;4183 - MOVISIA;1;1;23;ECR;Opti Aboulaainane;MA;46300;YOUSSOUFIA;1;0;3;60;60;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;291101;4183 - MOVISIA;1;1;65;ECR;MK Optical;MA;45800;TINGHIR;1;0;3;573;573;24/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;377537;4183 - MOVISIA;1;1;4;ECR;Merry Great;MA;23000;BENI MELLAL;1;0;3;865.22;865.22;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;511906;4183 - MOVISIA;1;1;83;ECC;Ibtissam Optique;MA;92000;LARACHE;1;0;3;110;110;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;501513;4183 - MOVISIA;1;1;23;ECR;H Optic;MA;46300;YOUSSOUFIA;1;0;3;360;360;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;505432;4183 - MOVISIA;1;1;2;ECR;Dioptrica Optique;MA;80000;AGADIR;1;0;3;90;90;21/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;510034;4183 - MOVISIA;1;1;2;ECR;CLAIROV;MA;80000;AGADIR;1;0;3;300;300;21/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;511543;4183 - MOVISIA;1;1;8;ECR;AMROUS SANTE VISION;MA;32000;AL HOCEIMA;1;0;3;2 160.00;2160;23/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
18/12/2020;360790;4183 - MOVISIA;1;1;15;ECR;Amani Optic;MA;40000;MARRAKECH;1;0;3;408;408;22/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
16/12/2020;290235;4183 - MOVISIA;1;1;78;ECR;Optic Plus 3;MA;24000;EL JADIDA;1;0;3;1 056.00;1056;25/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
16/12/2020;442937;4183 - MOVISIA;1;1;72;ECR;Najem Optique;MA;70000;LAAYOUNE;1;0;3;396;396;21/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
14/12/2020;412026;4183 - MOVISIA;1;1;65;ECR;Optique Izry Tinghir;MA;45800;TINGHIR;1;0;3;480;480;18/12/2020;05/01/2021;30/12/2020 // Réf: 224727;V20201901
25/12/2020;1013591347;4244 - TECHNOPTIC;1-292;1;16;ECR;SGMO;MA;50000;MEKNES;1;0;2;492;492;26/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
24/12/2020;1013591303;4244 - TECHNOPTIC;1-292;1;2;ECR;TILILA OP;MA;80000;AGADIR;1;0;1.2;450;450;25/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
24/12/2020;1013591302;4244 - TECHNOPTIC;1-292;1;4;ECR;GHIZLAN OP;MA;23200;FQUIH BEN SALAH;1;0;1.2;630;630;25/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
24/12/2020;1013591301;4244 - TECHNOPTIC;1-292;1;23;ECR;REGARD ET VISION;MA;46000;SAFI;1;0;1.2;439;439;25/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
23/12/2020;1012371404;4244 - TECHNOPTIC;1-292;1;1-299;ECR;MANAR BEN HMED;MA;26050;BEN AHMED;1;0;1.2;400;400;25/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
22/12/2020;1013591259;4244 - TECHNOPTIC;1-292;1;48;ECR;LUNETTE POUR TOUS;MA;54450;M RIRT;1;0;2;550;550;24/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
22/12/2020;1013591262;4244 - TECHNOPTIC;1-292;1;1-299;ECR;MANAR OPT;MA;26050;BEN AHMED;1;0;2;600;600;24/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
19/12/2020;1013428746;4244 - TECHNOPTIC;1-292;1;10;ECR;ERRACHIDIA OPT;MA;52000;ERRACHIDIA;1;0;2;500;500;22/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
19/12/2020;1013428748;4244 - TECHNOPTIC;1-292;1;10;ECR;RIAD OPTIQUE;MA;54350;MIDELT;1;0;2;531;531;22/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
18/12/2020;1013428724;4244 - TECHNOPTIC;1-292;1;8;ECR;SANAA OPTIC;MA;32000;AL HOCEIMA;1;0;2;550;550;21/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
16/12/2020;1013425896;4244 - TECHNOPTIC;1-292;1;83;ECR;IBTISSAM OP;MA;92000;LARACHE;1;0;1.2;392;392;17/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
15/12/2020;1013425854;4244 - TECHNOPTIC;1-292;1;114;ECR;OPT AL FAJR;MA;14000;KENITRA;1;0;2;1 050.00;1050;26/12/2020;05/01/2021;30/12/2020 // Réf: 224672;V20201896
23/12/2020;1013527261;424415 - TECHNOPTIC MARRAKECH;15;1;18;ECR;GALAXIE OPTIC;MA;45000;OUARZAZATE;1;0;2;400;400;24/12/2020;05/01/2021;30/12/2020 // Réf: 224682;V20201897
23/12/2020;1013527262;424415 - TECHNOPTIC MARRAKECH;15;1;68;ECR;WAHA OPTIC;MA;47900;ZAGORA;1;0;2;1 100.00;1100;24/12/2020;05/01/2021;30/12/2020 // Réf: 224682;V20201897
18/12/2020;1013524996;424415 - TECHNOPTIC MARRAKECH;15;1;65;ECR;TODGHA OPTIC;MA;45800;TINGHIR;1;0;2;440;440;20/12/2020;05/01/2021;30/12/2020 // Réf: 224682;V20201897
18/12/2020;1013524995;424415 - TECHNOPTIC MARRAKECH;15;1;68;ECR;WAHA OPTIC;MA;47900;ZAGORA;1;0;2;1 100.00;1100;21/12/2020;05/01/2021;30/12/2020 // Réf: 224682;V20201897
17/12/2020;1013524992;424415 - TECHNOPTIC MARRAKECH;15;1;68;ECR;WAHA OPTIC;MA;47900;ZAGORA;1;0;2;800;800;19/12/2020;05/01/2021;30/12/2020 // Réf: 224682;V20201897
16/12/2020;1013524985;424415 - TECHNOPTIC MARRAKECH;15;1;68;ECR;WAHA OPTIC;MA;47900;ZAGORA;1;0;2;550;550;17/12/2020;05/01/2021;30/12/2020 // Réf: 224682;V20201897
25/12/2020;20010872;4275 - TRADIPHAR;1;1;22;ECR;PHARMACIE GALAXY SANTE RABAT;MA;10000;RABAT;1;0;4.4;1 514.76;1514.76;26/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
24/12/2020;20010850;4275 - TRADIPHAR;1;1;13;ECR;PHARMACIE ZAHIR Fès;MA;30000;FES;1;0;11;5 821.69;5821.69;26/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
23/12/2020;20010830;4275 - TRADIPHAR;1;1;16;ECR;PARA.HABIB.MED;MA;50000;MEKNES;2;0;14.55;6 704.20;6704.2;25/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
23/12/2020;20010823;4275 - TRADIPHAR;1;1;15;ECR;PHARMACIE NAKHIL  Marrakech;MA;40000;MARRAKECH;1;0;4.15;1 935.28;1935.28;24/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
23/12/2020;20010821;4275 - TRADIPHAR;1;1;15;ECR;TOUBOUTI AL HOUSINE;MA;40000;MARRAKECH;4;0;26.6;11 989.75;11989.75;24/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
22/12/2020;20010810;4275 - TRADIPHAR;1;1;13;ECR;PHARMACIE DERB ELOUARD  Fès;MA;30000;FES;1;0;1.9;2 680.13;2680.13;23/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
22/12/2020;20010809;4275 - TRADIPHAR;1;1;22;ECR;AYURVEDICA SARL AU;MA;10000;RABAT;1;0;4.95;3 030.84;3030.84;23/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
22/12/2020;20010806;4275 - TRADIPHAR;1;1;1-299;ECR;PHARMACIE DE L'AVENUE  Mohammadia;MA;28800;MOHAMMEDIA;1;0;1.4;1 476.04;1476.04;23/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
22/12/2020;20010794;4275 - TRADIPHAR;1;1;78;ECR;PHARMACIE INESS  El Jadida;MA;24000;EL JADIDA;1;0;1.05;1 400.06;1400.06;23/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
22/12/2020;20010790;4275 - TRADIPHAR;1;1;22;ECR;MOUNAW;MA;10000;RABAT;1;0;4.05;4 492.84;4492.84;24/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
21/12/2020;20010778;4275 - TRADIPHAR;1;1;23;ECR;PHARMACIE AVENIR  Safi;MA;46000;SAFI;1;0;2.55;1 545.65;1545.65;23/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
21/12/2020;20010775;4275 - TRADIPHAR;1;1;21;ECR;PHARMACIE CHRIF  Oujda;MA;60000;OUJDA;1;0;3.05;2 554.25;2554.25;24/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
21/12/2020;20010770;4275 - TRADIPHAR;1;1;27;ECR;ABDELATIF ZOUAK;MA;90000;TANGER;1;0;2.85;2 566.18;2566.18;22/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
21/12/2020;20010757;4275 - TRADIPHAR;1;1;114;ECR;PHARMACIE IBN BAYTAR  Kénitra;MA;14000;KENITRA;1;0;1.8;1 640.06;1640.06;24/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
21/12/2020;20010744;4275 - TRADIPHAR;1;1;2;ECR;PHARMACIE IBN ELHAITAM Dcheira;MA;80000;AGADIR;1;0;2.4;1 602.24;1602.24;24/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
19/12/2020;20010736;4275 - TRADIPHAR;1;1;2;ECR;PARA EDDARIF MARIEME;MA;80000;AGADIR;1;0;1.6;1 192.78;1192.78;21/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
13/11/2020;20009109;4275 - TRADIPHAR;1;1;15;ECR;ABAYNO PARA;MA;40000;MARRAKECH;1;0;12.8;10 400.64;10400.64;22/12/2020;05/01/2021;30/12/2020 // Réf: 224729;V20201902
17/12/2020;20010685;427501 - TRADIPHAR;1;1;72;ECR;Pharmacie ALRAHMANE Laayoune;MA;70000;LAAYOUNE;1;0;1.2;678.02;678.02;25/12/2020;05/01/2021;30/12/2020 // Réf: 224730;V20201902
11/12/2020;20010510;427501 - TRADIPHAR;1;1;193;ECR;PARA AZZAOUI Ahfir;MA;63050;AHFIR;1;0;7.65;4 691.96;4691.96;23/12/2020;05/01/2021;30/12/2020 // Réf: 224730;V20201902
04/12/2020;20010205;427501 - TRADIPHAR;1;1;193;ECR;PARA AZZAOUI Ahfir;MA;63050;AHFIR;1;0;18.55;5 918.29;5918.29;23/12/2020;05/01/2021;30/12/2020 // Réf: 224730;V20201902
04/12/2020;20010192;427501 - TRADIPHAR;1;1;72;ECR;ISMAD'OR;MA;70000;LAAYOUNE;1;0;15.75;9 663.74;9663.74;21/12/2020;05/01/2021;30/12/2020 // Réf: 224730;V20201902
23/12/2020;1012643382;43380 - STANDARD AUTO;1;1;27;ECR;KACEM EL ALLALI;MA;90000;TANGER;30;0;450;11 400.00;11400;24/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
23/12/2020;1012643385;43380 - STANDARD AUTO;1;1;27;ECR;KACEM EL ALLALI;MA;90000;TANGER;10;0;150;3 750.00;3750;24/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
22/12/2020;1012643361;43380 - STANDARD AUTO;1;1;3;ECR;STE ANG CAR;MA;32250;IMZOUREN;35;0;535;13 650.00;13650;24/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
22/12/2020;1012643360;43380 - STANDARD AUTO;1;1;3;ECR;ARVIA CAR;MA;32250;IMZOUREN;35;0;525;13 650.00;13650;24/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
21/12/2020;1012642240;43380 - STANDARD AUTO;1;1;27;ECR;KACEM EL AHALI;MA;90000;TANGER;35;0;525;13 650.00;13650;22/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
21/12/2020;1012642243;43380 - STANDARD AUTO;1;1;40;ECR;OUSSOUD AL ATLAS;MA;43000;EL KELAA DES SRAGHNA;10;0;150;4 200.00;4200;23/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
14/12/2020;1012642211;43380 - STANDARD AUTO;1;1;40;ECR;ISIS;MA;43000;EL KELAA DES SRAGHNA;2;0;30;810;810;19/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
02/12/2020;1013238387;43380 - STANDARD AUTO;1;1;10;ECR;SOHAYB KHAYAT;MA;52000;ERRACHIDIA;135;0;2000;52 650.00;52650;07/12/2020;05/01/2021;30/12/2020 // Réf: 224696;V20201897
24/12/2020;1013596055;4442 - DEVA PHARMACEUTIQUE;1;1;27;ECC;PHIE EL MOUADDAFINE;MA;90000;TANGER;4;0;40;6 329.50;6329.5;25/12/2020;05/01/2021;30/12/2020 // Réf: 224683;V20201897
23/12/2020;20010815;4460 - BENOUHOUD MED;1;1;114;ECC;PHARMACIE MABROUKA  Kénitra;MA;14000;KENITRA;2;0;5.6;3 770.45;3770.45;24/12/2020;05/01/2021;30/12/2020 // Réf: 224731;V20201902
15/12/2020;1013492227;4496 - PROMOSER;1;1;2;ECR;PHIE TIKIOUINE;MA;80650;TIKIOUINE;3;0;48;15 751.64;15751.64;21/12/2020;05/01/2021;30/12/2020 // Réf: 224732;V20201903
25/12/2020;1013172444;4503 - BDM PHARMA;1;1;27;ECR;QUALITE INSTITUT;MA;90000;TANGER;1;0;10;754.03;754.03;26/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
24/12/2020;1013172441;4503 - BDM PHARMA;1;1;22;ECR;PHEI GALIEN;MA;10000;RABAT;2;0;20;7 380.56;7380.56;25/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
24/12/2020;1013172437;4503 - BDM PHARMA;1;1;16;ECR;PHIE MARJANE T;MA;50000;MEKNES;2;0;20;7 360.37;7360.37;25/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
24/12/2020;1013172439;4503 - BDM PHARMA;1;1;114;ECR;PHIE GHANI;MA;14000;KENITRA;5;0;50;14 179.56;14179.56;25/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
23/12/2020;1013172436;4503 - BDM PHARMA;1;1;22;ECR;PHIE DU MAIL CENTRAL;MA;10000;RABAT;1;0;10;3 375.91;3375.91;24/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
21/12/2020;1013172431;4503 - BDM PHARMA;1;1;13;ECR;PARA QUALITE;MA;30000;FES;3;0;30;9 979.26;9979.26;23/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
21/12/2020;1013172335;4503 - BDM PHARMA;1;1;16;ECR;PODOLOGUE HANNE;MA;50000;MEKNES;1;0;10;2 075.10;2075.1;22/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
18/12/2020;1013172423;4503 - BDM PHARMA;1;1;35;ECR;PH IBN ROCHD;MA;63300;BERKANE;2;0;20;9 089.64;9089.64;22/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
17/12/2020;1013172330;4503 - BDM PHARMA;1-292;1;104;ECR;PHIE AL QODS;MA;83000;TAROUDANNT;1;0;1.5;415.02;415.02;21/12/2020;05/01/2021;30/12/2020 // Réf: 224744;V20201903
15/12/2020;1013172403;4503 - BDM PHARMA;1;1;50;ECR;MOUSALET NAJEM EDDINE;MA;25000;KHOURIBGA;2;0;20;5 468.22;5468.22;24/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
30/11/2020;1013172075;4503 - BDM PHARMA;1;1;22;ECR;PH AL IKHLASS;MA;11000;SALE;3;0;30;10 154.00;10154;01/12/2020;05/01/2021;30/12/2020 // Réf: 224733;V20201903
19/12/2020;1013586191;4511 - MEDICALEX;1;1;114;ECR;SK MEDICAL;MA;14000;KENITRA;1;0;10;2 730.00;2730;26/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
19/12/2020;1013586195;4511 - MEDICALEX;1;1;114;ECR;SK MEDICAL;MA;14000;KENITRA;1;0;10;2 200.04;2200.04;26/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
18/12/2020;1013586190;4511 - MEDICALEX;1;1;114;ECR;SK MEDICAL;MA;14000;KENITRA;2;0;20;1 920.00;1920;24/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
17/12/2020;1013586521;4511 - MEDICALEX;1;1;50;ECR;NAHDA MED;MA;25000;KHOURIBGA;1;0;10;6 591.00;6591;23/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
16/12/2020;1013586155;4511 - MEDICALEX;1;1;02-févr;ECR;CEMOS;MA;80000;AGADIR;6;0;60;4 500.00;4500;25/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
10/12/2020;1013586079;4511 - MEDICALEX;1;1;02-févr;ECR;BENSARGAO MEDIC;MA;80000;AGADIR;3;0;302;6 299.58;6299.58;25/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
04/12/2020;1012916595;4511 - MEDICALEX;1;1;13;ECR;ESPACE MEDICAL ET DENTAIRE;MA;30000;FES;1;0;15;1 800.00;1800;05/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
03/12/2020;1012916560;4511 - MEDICALEX;1;1;114;ECR;MEDICAL;MA;14000;KENITRA;4;0;4;9 631.05;9631.05;07/12/2020;05/01/2021;30/12/2020 // Réf: 224711;V20201900
24/12/2020;1013362039;4531 - CARE OPTIC SARL;27;1;13;ECR;NOUR AL QODS OPTIQUE;MA;30070;FES;1;0;2.5;500;500;26/12/2020;05/01/2021;30/12/2020 // Réf: 224702;V20201898
